hotel_name,score,n_reviews,total_price,category,city_center_dist,neighborhood,free_cancellation,price_per_night
Worldhotel Cristoforo Colombo,8.7,3616,558,Hotel,1.9,Milano Centro,True,558.0
iQ Hotel Milano,9.2,1673,690,Hotel,2.4,Stazione Centrale,True,690.0
Starhotels Anderson,8.8,1855,376,Hotel,2.7,Stazione Centrale,True,376.0
Hotel Rafael,8.4,1979,216,Hotel,7.5,Not specified,True,216.0
Hotel Panizza,8.2,946,383,Hotel,2.0,Fiera Milano City,False,383.0
Windsor Hotel Milano,8.4,1757,525,Hotel,1.8,Stazione Centrale,False,525.0
Hotel Gamma,7.8,627,307,Hotel,4.3,Città Studi,False,307.0
Sina De La Ville,8.4,1345,840,Hotel,0.3,Milano Centro,True,840.0
Hotel Mec,8.2,1625,265,Hotel,2.4,Porta Vittoria,False,265.0
Ramada Plaza Milano,8.2,2335,366,Hotel,5.2,Viale Monza,True,366.0
Casa da Suite Creativa,7.7,5,172,Apartment,5.2,Bicocca - Zara,True,172.0
Bed+Art Milano Centrale,8.3,592,132,Hotel,3.3,Stazione Centrale,False,132.0
Fiera Milano Apartments Cenisio,7.4,314,171,Apartment,3.4,Sempione,False,171.0
Ariosto Social Club,9.3,3,249,Apartment,1.9,Fiera Milano City,True,249.0
Guesthouse Foresteria Margherita Milano,7.8,227,181,Hotel,1.4,Milano Centro,True,181.0
P&D APARTMENTS NAVIGLI VIA CASALE,9.7,75,210,Apartment,2.0,Navigli,False,210.0
Homeathotel Citylife Colonna,8.8,14,590,Apartment,3.6,Fiera Milano City,False,590.0
Italianway-Rubens 19,7.7,107,233,Apartment,3.4,San Siro,False,233.0
Hidden Retreat near Duomo,8.2,12,262,Apartment,0.6,Milano Centro,False,262.0
New Apartment in downtown close to Duomo,8.9,31,172,Apartment,1.5,Milano Centro,False,172.0
Charming & Elegant flat near Centrale/Repubblica,8.0,4,357,Apartment,2.2,Stazione Centrale,False,357.0
Apartment Arici 15,7.8,6,134,Apartment,5.9,Not specified,False,134.0
Camaldoli House,7.9,296,89,Apartment,6.5,Not specified,False,89.0
Casa Carozzi - Carozzi Apartments,9.5,208,130,Apartment,6.1,Viale Monza,False,130.0
Jewel apartment,7.9,35,311,Apartment,0.4,Milano Centro,False,311.0
-Stay by Me - La Boheme with balcony - top floor - zone Navigli -Bocconi -Cattolica - metro' verde greenline Porta Genova,8.7,284,131,Hotel,1.6,Navigli,False,131.0
La Maison del Capestrano,8.6,191,159,Apartment,3.2,Ripamonti Corvetto,False,159.0
Bovisa House,7.2,325,80,Hotel,4.5,Bovisa,False,80.0
Milano Apartments Porta Genova,9.9,87,269,Apartment,1.9,Navigli,False,269.0
Casa da Suite Preziosa,0.0,0,354,Apartment,1.5,Milano Centro,False,354.0
Hotel Del Sole,7.8,627,81,Hotel,2.7,Stazione Centrale,True,81.0
Industrial Apartment Near Duomo,8.3,59,203,Apartment,0.7,Milano Centro,True,203.0
Milano Apartments Mortara,9.5,63,319,Apartment,1.7,Navigli,False,319.0
P&D Apartments Navigli,9.6,65,253,Apartment,1.8,Navigli,False,253.0
Appartamento moderno San Siro,9.7,35,145,Apartment,5.2,San Siro,False,145.0
Milan Marriott Hotel,7.6,573,269,Hotel,2.7,Fiera Milano City,True,269.0
Luxury apartment milan,0.0,0,515,Apartment,1.9,Stazione Centrale,False,515.0
La Residenza Isabella,9.0,254,249,Hotel,1.2,Milano Centro,True,249.0
UNAHOTELS Scandinavia Milano,8.2,693,313,Hotel,3.0,Sempione,False,313.0
Studio Inn Centrale,8.8,210,307,Hotel,3.7,Bicocca - Zara,False,307.0
Hotel San Francisco,8.5,1516,225,Hotel,3.6,Città Studi,False,225.0
Hotel Manin,8.8,1696,784,Hotel,1.2,Milano Centro,False,784.0
Hotel 38,8.1,772,262,Hotel,2.0,Sempione,True,262.0
Hotel San Biagio,8.7,1236,178,Hotel,3.0,Stazione Centrale,False,178.0
Hotel Sunflower,8.0,994,185,Hotel,4.2,Bovisa,False,185.0
Hotel Colombia,8.3,942,275,Hotel,2.4,Stazione Centrale,False,275.0
Hotel Ferton,8.0,2877,297,Hotel,2.1,Stazione Centrale,True,297.0
Hotel Berna,8.9,2789,294,Hotel,2.3,Stazione Centrale,True,294.0
Dimora Storica,8.1,319,172,Hotel,1.8,Milano Centro,False,172.0
Hotel Milano Navigli,8.3,1245,486,Hotel,1.4,Milano Centro,True,486.0
HomeatHotel - XXII Marzo - Anzani Apt,7.0,17,254,Apartment,1.9,Porta Vittoria,False,254.0
Real Apartment Milano,9.6,7,347,Apartment,3.1,Stazione Centrale,False,347.0
Allegroitalia San Pietro All'Orto 6,8.3,143,484,Hotel,0.6,Milano Centro,False,484.0
Ampio appartamento 2 camere da letto + camera dei bambini,0.0,0,291,Apartment,3.9,San Siro,False,291.0
Hotel San Siro Fiera,7.4,332,94,Hotel,7.9,San Siro,True,94.0
Alessia's Flat - Buenos Aires,7.7,13,127,Apartment,3.5,Viale Monza,False,127.0
Home Sweet Home,6.5,37,170,Apartment,4.1,Viale Monza,False,170.0
Italianway - Fara 1,0.0,0,214,Apartment,2.1,Stazione Centrale,False,214.0
Baldassarre,7.7,167,149,Hotel,2.3,Stazione Centrale,True,149.0
Bilocale Zona Centrale,7.8,78,232,Apartment,2.4,Stazione Centrale,False,232.0
Italianway-Lazzaro Palazzi,7.0,13,291,Apartment,1.9,Stazione Centrale,False,291.0
Isola Lagosta Apartment,9.1,28,163,Apartment,2.9,Not specified,False,163.0
Smart Hotel Central,7.6,2012,918,Hotel,2.4,Stazione Centrale,False,918.0
Hotel Ascot,7.8,1316,215,Hotel,0.7,Milano Centro,True,215.0
Hotel Auriga,8.2,1041,184,Hotel,2.4,Stazione Centrale,True,184.0
Hotel Due Giardini,7.8,747,103,Hotel,2.3,Stazione Centrale,False,103.0
Hotel Sanpi Milano,8.5,1134,291,Hotel,1.9,Stazione Centrale,True,291.0
Andreola Central Hotel,8.4,1270,283,Hotel,2.6,Stazione Centrale,True,283.0
iH Hotels Milano Regency,7.5,704,186,Hotel,3.9,Sempione,False,186.0
la gloria 2,7.0,44,65,Other,4.3,San Siro,False,65.0
Casa per Ferie Achille Ricci,7.1,394,117,Hotel,5.9,Niguarda,False,117.0
Hotel Fenice,8.4,1358,202,Hotel,1.8,Milano Centro,False,202.0
Pola 15 IsolaDistrict,8.9,34,169,Apartment,2.8,Stazione Garibaldi,False,169.0
Suite Home Milano Fiera,8.8,23,211,Hotel,2.6,Fiera Milano City,False,211.0
Magistretti Flexyrent Apartment,7.9,4,356,Apartment,4.2,Certosa,False,356.0
Heart of Brera,8.9,37,294,Apartment,0.9,Milano Centro,False,294.0
MEININGER Milano Garibaldi,8.4,2595,117,Hotel,3.2,Sempione,False,117.0
Hotel Centrale,7.1,3434,96,Hotel,3.7,Stazione Centrale,False,96.0
Ostello Bello Grande,9.2,6672,137,Hotel,2.6,Stazione Centrale,False,137.0
Milan Royal Suites – Centro,8.6,1025,230,Apartment,0.5,Milano Centro,False,230.0
Novotel Milano Linate Aeroporto,7.9,2307,170,Hotel,5.7,Not specified,False,170.0
Antares Hotel Rubens,8.6,1193,225,Hotel,3.6,San Siro,True,225.0
Sheraton Diana Majestic,7.8,206,424,Hotel,1.8,Milano Centro,False,424.0
Hotel Lombardia,8.0,1123,160,Hotel,3.7,Città Studi,False,160.0
Piccolo Hotel,7.6,1252,162,Hotel,3.2,Sempione,False,162.0
Hotel Bernina,8.1,1010,189,Hotel,2.4,Stazione Centrale,False,189.0
Hotel Susa,8.9,485,212,Hotel,3.0,Città Studi,True,212.0
NH Collection Milano President,8.5,3435,525,Hotel,0.7,Milano Centro,False,525.0
Hotel Venini,8.5,501,166,Hotel,3.9,Viale Monza,False,166.0
voco Milan-Fiere. an IHG Hotel,8.0,3134,174,Other,7.3,Not specified,False,174.0
Hotel Raffaello,8.3,985,203,Hotel,5.0,Certosa,False,203.0
Hotel Aurora,8.4,382,158,Hotel,2.1,Stazione Centrale,False,158.0
Castaldi house,7.2,118,99,Hotel,1.8,Milano Centro,False,99.0
Milan Royal Suites - Centro Cadorna,8.7,335,222,Apartment,1.3,Milano Centro,False,222.0
Hotel 22 Marzo,8.6,1009,172,Hotel,1.8,Porta Vittoria,False,172.0
Hotel Accursio,7.8,439,144,Hotel,4.8,Certosa,False,144.0
Be Mate Via Tivoli,9.4,508,367,Apartment,1.0,Milano Centro,False,367.0
Milan Royal Suites - Centro Duomo,8.7,713,243,Apartment,0.5,Milano Centro,False,243.0
Aparthotel Dei Mercanti,8.6,268,227,Apartment,0.1,Milano Centro,False,227.0
Hotel La Caravella,7.2,300,126,Hotel,2.3,Porta Vittoria,False,126.0
My Bed,8.6,515,168,Hotel,0.9,Milano Centro,False,168.0
Atmos Luxe Navigli,8.6,603,118,Hotel,2.7,Navigli,False,118.0
Castello Duomo Milano,8.5,79,173,Apartment,0.7,Milano Centro,False,173.0
Cozy & comfy apt in Navigli area,6.1,9,144,Apartment,1.7,Navigli,False,144.0
Montenapoleone Suites,9.1,1476,357,Hotel,0.9,Milano Centro,True,357.0
Hotel Sara,6.3,106,118,Hotel,3.4,Città Studi,True,118.0
- Stay by Me - Casa Residence Aramis House -with free GRATIS Parking garage - zone Navigli & Bocconi -metro verde Porta Genova,8.8,265,158,Hotel,1.6,Navigli,False,158.0
Brera Charming Apartments R&R,9.1,19,269,Apartment,0.6,Milano Centro,False,269.0
Hotel Morfeo,8.6,365,321,Hotel,4.4,Certosa,False,321.0
Heart Milan Apartments San Sepolcro Duomo,9.1,734,525,Apartment,0.2,Milano Centro,True,525.0
Style Homes San Marco 29,8.3,139,234,Apartment,1.5,Milano Centro,True,234.0
Appartamento Simba,0.0,0,110,Apartment,3.7,Viale Monza,False,110.0
La Casaccia,7.3,215,168,Apartment,3.2,Sempione,False,168.0
HomeatHotel Domenichino Attico,8.2,22,274,Apartment,3.2,Fiera Milano City,False,274.0
Milano Apartments Sant'Agostino,9.6,31,328,Apartment,1.7,Navigli,False,328.0
STRAF | a Member of Design Hotels™,8.6,640,383,Hotel,0.2,Milano Centro,False,383.0
Italianway - Pericle 5,8.0,5,238,Apartment,5.7,Viale Monza,False,238.0
Palazzo Parigi Hotel & Grand Spa - LHW,9.2,265,2045,Hotel,1.0,Milano Centro,False,2045.0
Brand new apartments Ortiquattro,9.5,155,242,Apartment,1.3,Milano Centro,False,242.0
Palazzo Porta Romana Hotel,8.4,9,345,Hotel,0.9,Milano Centro,True,345.0
Armani Hotel Milano,8.9,707,2792,Hotel,0.8,Milano Centro,False,2792.0
The Corner Duomo Hotel,9.0,666,878,Hotel,0.4,Milano Centro,True,878.0
Hotel Principe Di Savoia - Dorchester Collection,9.1,1093,1550,Hotel,1.8,Stazione Centrale,True,1550.0
NH Milano Palazzo Moscova,8.3,1044,720,Hotel,1.9,Stazione Garibaldi,False,720.0
Camperio House Suites & Apartments,8.9,544,640,Hotel,0.5,Milano Centro,True,640.0
Antica Locanda Dei Mercanti,9.1,581,636,Hotel,0.5,Milano Centro,True,636.0
Piranesi 246,8.8,265,337,Hotel,2.8,Porta Vittoria,False,337.0
Aparthotel Duomo,9.4,157,668,Hotel,0.4,Milano Centro,True,668.0
Panda Hostel,6.8,543,80,Other,3.3,Città Studi,False,80.0
Grand Hostel Coconut,8.1,736,84,Other,2.4,Stazione Centrale,False,84.0
Villamelchiorre 1,6.3,522,104,Other,3.3,Bicocca - Zara,False,104.0
Hostel Colours,8.0,867,66,Other,4.1,Città Studi,True,66.0
Glam Milano,8.7,3944,229,Hotel,2.4,Stazione Centrale,False,229.0
Combo Milano,9.0,752,134,Hotel,2.4,Navigli,False,134.0
J24 Hotel Milano,8.6,2280,168,Hotel,3.7,Niguarda,False,168.0
Hotel Mozart,8.1,3498,251,Hotel,2.7,Sempione,True,251.0
UNAHOTELS Century Milano,8.3,1928,280,Hotel,2.4,Stazione Centrale,True,280.0
B&B L'Ottava,8.2,78,156,Bed&Breakfast,1.7,Porta Vittoria,True,156.0
Leonardo Hotel Milan City Center,8.2,1120,199,Hotel,2.2,Sempione,False,199.0
Hotel Mediolanum,8.3,1094,240,Hotel,2.2,Stazione Centrale,True,240.0
Hotel Garden,7.6,1308,129,Hotel,2.8,Ripamonti Corvetto,True,129.0
Hotel Ideale,8.1,511,172,Hotel,2.3,Città Studi,False,172.0
Hotel Domenichino,8.0,2181,147,Hotel,3.3,Fiera Milano City,False,147.0
Uptown Palace,8.4,3315,400,Hotel,0.8,Milano Centro,True,400.0
Hotel Mennini,7.7,1718,181,Hotel,2.3,Stazione Centrale,True,181.0
Best Western Plus Hotel Galles,8.5,4272,225,Hotel,2.5,Stazione Centrale,False,225.0
Hotel Corallo,7.0,634,198,Hotel,3.6,Sempione,False,198.0
Nu Hotel,8.8,642,397,Hotel,5.0,Città Studi,False,397.0
DoubleTree By Hilton Milan,7.9,598,334,Hotel,5.6,Certosa,False,334.0
Guest House Pirelli Milano,7.8,1851,152,Hotel,2.3,Stazione Centrale,False,152.0
B&B Hotel Milano Ornato,8.2,1557,113,Bed&Breakfast,6.2,Niguarda,False,113.0
Hotel Fiera Congressi,8.5,539,199,Hotel,3.0,Fiera Milano City,False,199.0
Mokinba Hotels King,7.3,1074,186,Hotel,0.9,Milano Centro,False,186.0
Excel Hotel Naviglio - Ca'Bianca,7.9,975,172,Hotel,4.6,Navigli,False,172.0
B&B Music,6.0,1632,80,Bed&Breakfast,4.0,Bicocca - Zara,False,80.0
Hotel Greco,6.4,760,120,Hotel,4.8,Bicocca - Zara,False,120.0
Leoncavallo House,8.3,283,108,Hotel,4.1,Viale Monza,False,108.0
Future Apartments,8.2,126,212,Apartment,3.5,Bicocca - Zara,False,212.0
HOTEL Poma,5.6,254,122,Hotel,2.2,Porta Vittoria,False,122.0
Lion Hostel,7.5,1016,100,Hotel,3.0,Città Studi,False,100.0
Hotel Florence,8.1,1283,137,Hotel,3.4,Città Studi,False,137.0
Casa da Suite Superba,8.3,4,388,Apartment,4.3,Famagosta,False,388.0
Hotel Vienna,7.5,1230,150,Hotel,4.1,Città Studi,True,150.0
Hotel Lugano,6.7,649,132,Apartment,4.1,Città Studi,True,132.0
Hotel Bolzano,8.0,2647,195,Hotel,2.3,Stazione Centrale,False,195.0
Hotel Sempione,7.9,3172,576,Hotel,1.8,Stazione Centrale,False,576.0
Hotel Mercure Milano Centro,8.3,403,604,Hotel,1.8,Milano Centro,True,604.0
Hotel Del Sud,5.8,1366,127,Apartment,3.2,Ripamonti Corvetto,False,127.0
Hotel Dieci,8.2,571,267,Hotel,2.9,Città Studi,True,267.0
eco Hotel Milano & BioRiso Restaurant,8.2,2307,260,Hotel,5.4,Niguarda,True,260.0
